Geographic Area Name,Rate_Unemployment_Whole,Rate_Unemployment_White,Rate_Unemployment_Black,Rate_Unemployment_AIndA,Rate_Unemployment_Asian,Unemployment Parity
"Shackelford, Texas",0.053,0.055,,0.091,0.0,
"Shelby, Texas",0.077,0.049,0.183,0.223,0.0,-0.134
"Sherman, Texas",0.009000000000000001,0.01,0.0,0.0,,0.01
"Smith, Texas",0.054000000000000006,0.048,0.078,0.0,0.031,-0.03
"Somervell, Texas",0.040999999999999995,0.047,,0.0,0.0,
"Starr, Texas",0.146,0.149,0.0,0.0,,0.149
"Stephens, Texas",0.065,0.063,0.0,0.28600000000000003,0.182,0.063
"Sterling, Texas",0.019,0.02,,,,
"Stonewall, Texas",0.026000000000000002,0.028999999999999998,0.0,0.0,,0.028999999999999998
"Sutton, Texas",0.07400000000000001,0.073,1.0,0.5379999999999999,,-0.927
"Swisher, Texas",0.057999999999999996,0.047,0.179,0.293,0.0,-0.132
"Tarrant, Texas",0.047,0.040999999999999995,0.069,0.046,0.042,-0.02800000000000001
"Taylor, Texas",0.034,0.033,0.044000000000000004,0.0,0.026000000000000002,-0.011000000000000003
"Terrell, Texas",0.008,0.0,,1.0,,
"Terry, Texas",0.092,0.09300000000000001,0.0,0.0,0.0,0.09300000000000001
"Throckmorton, Texas",0.047,0.040999999999999995,0.0,,,0.040999999999999995
"Titus, Texas",0.05,0.05,0.076,0.0,0.0,-0.025999999999999995
"Tom Green, Texas",0.039,0.040999999999999995,0.006,0.019,0.044000000000000004,0.034999999999999996
"Travis, Texas",0.038,0.036000000000000004,0.059000000000000004,0.018000000000000002,0.028999999999999998,-0.023
"Trinity, Texas",0.07200000000000001,0.057999999999999996,0.175,0.0,,-0.11699999999999999
"Tyler, Texas",0.136,0.128,0.271,0.0,0.0,-0.14300000000000002
"Upshur, Texas",0.053,0.055,0.044000000000000004,0.0,0.0,0.010999999999999996
"Upton, Texas",0.052000000000000005,0.008,0.0,0.0,0.0,0.008
"Uvalde, Texas",0.053,0.054000000000000006,0.20800000000000002,0.0,0.0,-0.15400000000000003
"Val Verde, Texas",0.049,0.05,0.0,0.0,0.0,0.05
"Van Zandt, Texas",0.05,0.05,0.033,0.037000000000000005,0.0,0.017
"Victoria, Texas",0.057,0.06,0.065,0.0,0.0,-0.0050000000000000044
"Walker, Texas",0.033,0.027999999999999997,0.032,0.105,0.166,-0.0040000000000000036
"Waller, Texas",0.052000000000000005,0.038,0.094,0.0,0.0,-0.056
"Ward, Texas",0.06,0.068,0.0,0.0,0.0,0.068
"Washington, Texas",0.055999999999999994,0.031,0.166,0.0,0.0,-0.135
"Webb, Texas",0.049,0.047,0.313,0.0,0.055,-0.266
"Wharton, Texas",0.052000000000000005,0.042,0.127,0.0,0.0,-0.08499999999999999
"Wheeler, Texas",0.046,0.053,0.0,0.0,0.0,0.053
"Wichita, Texas",0.049,0.046,0.062,0.08199999999999999,0.018000000000000002,-0.016
"Wilbarger, Texas",0.055999999999999994,0.057999999999999996,0.043,0.0,0.01,0.015
"Willacy, Texas",0.138,0.136,1.0,0.282,,-0.864
"Williamson, Texas",0.048,0.046,0.067,0.111,0.047,-0.021000000000000005
"Wilson, Texas",0.052000000000000005,0.055,0.039,0.0,0.0,0.016
"Winkler, Texas",0.037000000000000005,0.027000000000000003,0.076,0.0,,-0.048999999999999995
"Wise, Texas",0.044000000000000004,0.044000000000000004,0.0,0.064,0.0,0.044000000000000004
"Wood, Texas",0.055,0.044000000000000004,0.09,0.239,0.0,-0.04599999999999999
"Yoakum, Texas",0.044000000000000004,0.045,0.0,0.0,0.0,0.045
"Young, Texas",0.032,0.03,0.0,0.0,0.0,0.03
"Zapata, Texas",0.10400000000000001,0.11,,,0.0,
"Zavala, Texas",0.087,0.079,,,,
"Beaver, Utah",0.035,0.037000000000000005,,0.0,,
"Box Elder, Utah",0.040999999999999995,0.042,0.0,0.0,0.008,0.042
"Cache, Utah",0.026000000000000002,0.026000000000000002,0.0,0.0,0.032,0.026000000000000002
"Carbon, Utah",0.07,0.07400000000000001,0.0,0.0,0.0,0.07400000000000001
"Daggett, Utah",0.01,0.01,,0.0,,
"Davis, Utah",0.027000000000000003,0.026000000000000002,0.062,0.023,0.036000000000000004,-0.036
"Duchesne, Utah",0.065,0.057999999999999996,0.0,0.264,0.0,0.057999999999999996
"Emery, Utah",0.038,0.038,0.0,0.0,0.0,0.038
"Garfield, Utah",0.032,0.035,0.0,0.0,0.0,0.035
"Grand, Utah",0.052000000000000005,0.057,0.0,0.0,0.0,0.057
"Iron, Utah",0.044000000000000004,0.040999999999999995,0.0,0.179,0.076,0.040999999999999995
"Juab, Utah",0.03,0.027999999999999997,1.0,0.134,,-0.972
"Kane, Utah",0.034,0.023,,0.175,0.0,
"Millard, Utah",0.025,0.027000000000000003,1.0,0.013999999999999999,0.0,-0.973
"Morgan, Utah",0.024,0.019,0.0,0.0,0.154,0.019
"Piute, Utah",0.057,0.057999999999999996,,,,
"Rich, Utah",0.018000000000000002,0.019,,,,
"Salt Lake, Utah",0.035,0.032,0.069,0.07400000000000001,0.033,-0.037000000000000005
"San Juan, Utah",0.08800000000000001,0.033,0.0,0.17,0.0,0.033
"Sanpete, Utah",0.062,0.062,0.273,0.0,0.0,-0.21100000000000002
"Sevier, Utah",0.053,0.055,0.0,0.021,0.0,0.055
"Summit, Utah",0.017,0.018000000000000002,0.025,0.0,0.0,-0.006999999999999999
"Tooele, Utah",0.048,0.045,0.0,0.172,0.12,0.045
"Uintah, Utah",0.081,0.076,0.19699999999999998,0.188,0.0,-0.12099999999999998
"Utah, Utah",0.036000000000000004,0.035,0.019,0.078,0.046,0.016000000000000004
"Wasatch, Utah",0.017,0.018000000000000002,0.0,0.0,0.0,0.018000000000000002
"Washington, Utah",0.035,0.033,0.047,0.024,0.111,-0.013999999999999999
"Wayne, Utah",0.022000000000000002,0.019,0.0,0.0,1.0,0.019
"Weber, Utah",0.037000000000000005,0.034,0.11,0.087,0.026000000000000002,-0.076
"Addison, Vermont",0.039,0.039,0.043,0.0,0.04,-0.003999999999999997
"Bennington, Vermont",0.036000000000000004,0.036000000000000004,0.0,0.0,0.008,0.036000000000000004
"Caledonia, Vermont",0.035,0.031,0.059000000000000004,0.0,0.204,-0.028000000000000004
"Chittenden, Vermont",0.035,0.034,0.054000000000000006,0.0,0.032,-0.020000000000000004
"Essex, Vermont",0.039,0.04,0.0,0.0,0.0,0.04
"Franklin, Vermont",0.037000000000000005,0.037000000000000005,0.10300000000000001,0.0,0.0,-0.066
"Grand Isle, Vermont",0.042,0.045,0.0,0.0,0.0,0.045
"Lamoille, Vermont",0.037000000000000005,0.038,0.0,0.0,0.0,0.038
"Orange, Vermont",0.037000000000000005,0.038,0.0,0.042,0.105,0.038
"Orleans, Vermont",0.042,0.043,0.0,0.0,0.0,0.043
"Rutland, Vermont",0.031,0.032,0.011000000000000001,0.0,0.006999999999999999,0.020999999999999998
"Washington, Vermont",0.032,0.031,0.0,0.057,0.086,0.031
"Windham, Vermont",0.042,0.04,0.128,0.479,0.0,-0.088
"Windsor, Vermont",0.038,0.036000000000000004,0.016,0.0,0.015,0.020000000000000004
"Accomack, Virginia",0.039,0.039,0.045,0.0,0.0,-0.005999999999999998
"Albemarle, Virginia",0.026000000000000002,0.026000000000000002,0.025,0.0,0.017,0.0010000000000000009
"Alleghany, Virginia",0.044000000000000004,0.043,0.061,,0.0,-0.018000000000000002
"Amelia, Virginia",0.034,0.036000000000000004,0.028999999999999998,,,0.007000000000000006
"Amherst, Virginia",0.057999999999999996,0.049,0.081,0.0,0.0,-0.032
"Appomattox, Virginia",0.033,0.033,0.031,0.0,0.0,0.0020000000000000018
"Arlington, Virginia",0.027000000000000003,0.021,0.05,0.044000000000000004,0.039,-0.029
"Augusta, Virginia",0.035,0.035,0.077,0.0,0.0,-0.041999999999999996
"Bath, Virginia",0.08,0.076,0.39399999999999996,,0.0,-0.31799999999999995
"Bedford, Virginia",0.036000000000000004,0.033,0.057999999999999996,0.583,0.0,-0.024999999999999994
"Bland, Virginia",0.054000000000000006,0.054000000000000006,0.0,,,0.054000000000000006
"Botetourt, Virginia",0.032,0.032,0.051,0.0,0.027999999999999997,-0.018999999999999996
"Brunswick, Virginia",0.096,0.064,0.11900000000000001,,0.0,-0.05500000000000001
"Buchanan, Virginia",0.07200000000000001,0.073,,0.0,0.0,
"Buckingham, Virginia",0.07,0.053,0.109,0.0,,-0.056
"Campbell, Virginia",0.037000000000000005,0.036000000000000004,0.048,0.0,0.0,-0.011999999999999997
"Caroline, Virginia",0.037000000000000005,0.026000000000000002,0.069,0.0,0.0,-0.043000000000000003
"Carroll, Virginia",0.027000000000000003,0.027999999999999997,0.0,0.0,0.0,0.027999999999999997
"Charles City, Virginia",0.03,0.023,0.032,0.040999999999999995,0.0,-0.009000000000000001
"Charlotte, Virginia",0.06,0.059000000000000004,0.061,0.0,0.0,-0.001999999999999995
"Chesterfield, Virginia",0.049,0.037000000000000005,0.08,0.032,0.039,-0.043
"Clarke, Virginia",0.044000000000000004,0.042,0.077,,0.0,-0.034999999999999996
"Craig, Virginia",0.019,0.019,,,,
"Culpeper, Virginia",0.051,0.046,0.086,0.0,0.0,-0.039999999999999994
"Cumberland, Virginia",0.047,0.03,0.085,,0.0,-0.05500000000000001
"Dickenson, Virginia",0.049,0.049,0.2,,,-0.15100000000000002
"Dinwiddie, Virginia",0.064,0.057,0.07,,0.0,-0.013000000000000005
"Essex, Virginia",0.068,0.05,0.102,,0.0,-0.05199999999999999
"Fairfax, Virginia",0.039,0.036000000000000004,0.055999999999999994,0.065,0.033,-0.01999999999999999
"Fauquier, Virginia",0.032,0.03,0.032,0.192,0.0,-0.0020000000000000018
"Floyd, Virginia",0.023,0.024,0.0,0.0,0.0,0.024
"Fluvanna, Virginia",0.024,0.024,0.011000000000000001,,0.163,0.013
"Franklin, Virginia",0.047,0.043,0.057999999999999996,0.479,0.0,-0.015
"Frederick, Virginia",0.032,0.031,0.052000000000000005,0.0,0.028999999999999998,-0.021000000000000005
"Giles, Virginia",0.049,0.05,0.042,,0.0,0.008
"Gloucester, Virginia",0.031,0.031,0.042,0.0,0.0,-0.011000000000000003
"Goochland, Virginia",0.036000000000000004,0.040999999999999995,0.013000000000000001,,0.0,0.027999999999999994
"Grayson, Virginia",0.055,0.057,0.0,,0.0,0.057
"Greene, Virginia",0.049,0.044000000000000004,0.066,0.0,0.0,-0.022
"Greensville, Virginia",0.049,0.033,0.062,,,-0.028999999999999998
"Halifax, Virginia",0.032,0.026000000000000002,0.047,0.0,0.0,-0.020999999999999998
"Hanover, Virginia",0.027000000000000003,0.025,0.04,0.0,0.021,-0.015
"Henrico, Virginia",0.044000000000000004,0.035,0.066,0.0,0.024,-0.031
"Henry, Virginia",0.078,0.065,0.115,,0.0,-0.05
"Highland, Virginia",0.037000000000000005,0.038,,0.0,,
"Isle of Wight, Virginia",0.064,0.053,0.084,0.077,0.08199999999999999,-0.031000000000000007
"James City, Virginia",0.043,0.043,0.047,0.147,0.022000000000000002,-0.0040000000000000036
"King and Queen, Virginia",0.03,0.016,0.065,,,-0.049
"King George, Virginia",0.031,0.03,0.028999999999999998,0.0,0.0,0.0010000000000000009
"King William, Virginia",0.04,0.037000000000000005,0.067,0.0,0.052000000000000005,-0.03
"Lancaster, Virginia",0.040999999999999995,0.043,0.028999999999999998,,0.0,0.013999999999999999
"Lee, Virginia",0.091,0.09,0.0,0.444,0.0,0.09
"Loudoun, Virginia",0.032,0.031,0.044000000000000004,0.034,0.03,-0.013000000000000005
"Louisa, Virginia",0.054000000000000006,0.053,0.055999999999999994,0.0,0.0,-0.0029999999999999957
"Lunenburg, Virginia",0.045,0.042,0.063,,0.01,-0.020999999999999998
"Madison, Virginia",0.051,0.059000000000000004,0.0,,0.0,0.059000000000000004
"Mathews, Virginia",0.044000000000000004,0.049,0.0,,,0.049
"Mecklenburg, Virginia",0.039,0.037000000000000005,0.044000000000000004,0.0,0.0,-0.006999999999999999
"Middlesex, Virginia",0.055,0.04,0.019,0.0,0.0,0.021
"Montgomery, Virginia",0.040999999999999995,0.039,0.083,0.225,0.002,-0.044000000000000004
"Nelson, Virginia",0.035,0.036000000000000004,0.0,,0.0,0.036000000000000004
"New Kent, Virginia",0.035,0.033,0.021,0.0,0.145,0.012
"Northampton, Virginia",0.04,0.026000000000000002,0.073,,0.0,-0.04699999999999999
"Northumberland, Virginia",0.046,0.044000000000000004,0.054000000000000006,,0.0,-0.010000000000000002
"Nottoway, Virginia",0.040999999999999995,0.03,0.057,,0.0,-0.027000000000000003
"Orange, Virginia",0.057,0.052000000000000005,0.069,0.441,0.0,-0.017
"Page, Virginia",0.065,0.055999999999999994,0.14,,1.0,-0.08400000000000002
"Patrick, Virginia",0.052000000000000005,0.052000000000000005,0.027000000000000003,0.0,0.14300000000000002,0.025
"Pittsylvania, Virginia",0.057999999999999996,0.052000000000000005,0.07200000000000001,0.0,0.0,-0.020000000000000004
"Powhatan, Virginia",0.024,0.024,0.024,0.0,0.0,0.0
"Prince Edward, Virginia",0.066,0.05,0.10300000000000001,0.0,0.0,-0.053000000000000005
"Prince George, Virginia",0.052000000000000005,0.062,0.038,0.0,0.0,0.024
"Prince William, Virginia",0.046,0.040999999999999995,0.047,0.046,0.045,-0.006000000000000005
"Pulaski, Virginia",0.057999999999999996,0.052000000000000005,0.134,0.0,0.0,-0.082
"Rappahannock, Virginia",0.043,0.034,0.0,0.0,0.0,0.034
"Richmond, Virginia",0.021,0.005,0.10099999999999999,0.0,,-0.09599999999999999
"Roanoke, Virginia",0.032,0.028999999999999998,0.047,0.0,0.09300000000000001,-0.018000000000000002
"Rockbridge, Virginia",0.049,0.046,0.092,0.44,0.0,-0.046
"Rockingham, Virginia",0.031,0.03,0.06,0.11800000000000001,0.0,-0.03
"Russell, Virginia",0.064,0.065,0.0,0.0,,0.065
"Scott, Virginia",0.05,0.048,0.354,0.0,0.0,-0.306
"Shenandoah, Virginia",0.042,0.042,0.092,0.306,0.0,-0.049999999999999996
"Smyth, Virginia",0.057,0.057,0.094,0.0,0.0,-0.037
"Southampton, Virginia",0.042,0.037000000000000005,0.051,0.0,0.0,-0.013999999999999992
"Spotsylvania, Virginia",0.052000000000000005,0.047,0.083,0.019,0.006999999999999999,-0.036000000000000004
"Stafford, Virginia",0.037000000000000005,0.034,0.047,0.0,0.023,-0.012999999999999998
"Surry, Virginia",0.057,0.035,0.084,,,-0.049
"Sussex, Virginia",0.071,0.044000000000000004,0.099,,0.0,-0.055
"Tazewell, Virginia",0.065,0.064,0.113,0.21899999999999997,0.0,-0.049
"Warren, Virginia",0.053,0.051,0.069,0.0,0.17,-0.01800000000000001
"Washington, Virginia",0.052000000000000005,0.052000000000000005,0.07400000000000001,0.462,0.07,-0.022000000000000006
"Westmoreland, Virginia",0.062,0.05,0.08,0.675,0.0,-0.03
"Wise, Virginia",0.094,0.09300000000000001,0.042,0.0,0.09300000000000001,0.05100000000000001
"Wythe, Virginia",0.055999999999999994,0.054000000000000006,0.061,0.40299999999999997,0.0,-0.006999999999999992
"York, Virginia",0.055999999999999994,0.055,0.064,0.0,0.021,-0.009000000000000001
"Alexandria city, Virginia",0.03,0.027000000000000003,0.033,0.0,0.049,-0.005999999999999998
"Bristol city, Virginia",0.061,0.055,0.14300000000000002,,0.27,-0.08800000000000002
"Buena Vista city, Virginia",0.023,0.023,0.0,,,0.023
"Charlottesville city, Virginia",0.042,0.025,0.076,0.0,0.085,-0.051
"Chesapeake city, Virginia",0.047,0.034,0.07200000000000001,0.0,0.032,-0.038000000000000006
"Colonial Heights city, Virginia",0.081,0.075,0.09,0.0,0.075,-0.015
"Covington city, Virginia",0.031,0.017,0.15,,0.0,-0.133
"Danville city, Virginia",0.085,0.038,0.11,0.0,0.0,-0.07200000000000001
"Emporia city, Virginia",0.23399999999999999,0.11800000000000001,0.293,,,-0.175
"Fairfax city, Virginia",0.040999999999999995,0.043,0.023,,0.03,0.019999999999999997
"Falls Church city, Virginia",0.039,0.027999999999999997,0.251,,0.013999999999999999,-0.223
"Franklin city, Virginia",0.136,0.138,0.149,,0.0,-0.010999999999999982
"Fredericksburg city, Virginia",0.048,0.038,0.053,0.0,0.179,-0.015
"Galax city, Virginia",0.073,0.065,0.16,,,-0.095
"Hampton city, Virginia",0.061,0.044000000000000004,0.08,0.0,0.021,-0.036
"Harrisonburg city, Virginia",0.049,0.051,0.064,0.0,0.017,-0.013000000000000005
"Hopewell city, Virginia",0.069,0.055,0.083,0.0,0.0,-0.028000000000000004
"Lexington city, Virginia",0.026000000000000002,0.03,0.0,,0.0,0.03
"Lynchburg city, Virginia",0.057999999999999996,0.040999999999999995,0.095,0.0,0.077,-0.054000000000000006
"Manassas city, Virginia",0.05,0.044000000000000004,0.086,0.036000000000000004,0.0,-0.04199999999999999
"Manassas Park city, Virginia",0.045,0.064,0.019,0.0,0.0,0.045
"Martinsville city, Virginia",0.06,0.038,0.07400000000000001,0.26899999999999996,0.0,-0.03600000000000001
"Newport News city, Virginia",0.062,0.047,0.079,0.0,0.057,-0.032
"Norfolk city, Virginia",0.076,0.05,0.111,0.109,0.045,-0.061
"Norton city, Virginia",0.106,0.10400000000000001,0.0,,0.154,0.10400000000000001
"Petersburg city, Virginia",0.11699999999999999,0.033,0.131,0.55,0.0,-0.098
"Poquoson city, Virginia",0.02,0.021,0.0,,0.0,0.021
"Portsmouth city, Virginia",0.078,0.054000000000000006,0.094,0.0,0.028999999999999998,-0.039999999999999994
"Radford city, Virginia",0.045,0.043,0.05,,0.0,-0.007000000000000006
"Richmond city, Virginia",0.065,0.037000000000000005,0.102,0.10800000000000001,0.045,-0.06499999999999999
"Roanoke city, Virginia",0.063,0.051,0.086,0.0,0.01,-0.034999999999999996
"Salem city, Virginia",0.044000000000000004,0.037000000000000005,0.11,1.0,0.027000000000000003,-0.073
"Staunton city, Virginia",0.037000000000000005,0.033,0.071,0.0,0.0,-0.03799999999999999
"Suffolk city, Virginia",0.062,0.031,0.092,0.0,0.031,-0.061
"Virginia Beach city, Virginia",0.046,0.04,0.064,0.09,0.032,-0.024
"Waynesboro city, Virginia",0.047,0.031,0.139,0.0,0.0,-0.10800000000000001
"Williamsburg city, Virginia",0.057999999999999996,0.039,0.10400000000000001,0.0,0.083,-0.065
"Winchester city, Virginia",0.032,0.035,0.022000000000000002,0.0,0.0,0.013000000000000001
"Adams, Washington",0.067,0.053,0.0,0.0,0.02,0.053
"Asotin, Washington",0.066,0.063,0.0,0.0,0.0,0.063
"Benton, Washington",0.049,0.046,0.155,0.057999999999999996,0.03,-0.109
"Chelan, Washington",0.039,0.043,0.0,0.0,0.0,0.043
"Clallam, Washington",0.077,0.066,0.006999999999999999,0.207,0.1,0.059000000000000004
"Clark, Washington",0.048,0.045,0.094,0.08,0.054000000000000006,-0.049
"Columbia, Washington",0.054000000000000006,0.028999999999999998,0.0,,0.0,0.028999999999999998
"Cowlitz, Washington",0.066,0.063,0.07,0.091,0.045,-0.007000000000000006
"Douglas, Washington",0.04,0.040999999999999995,0.0,0.21100000000000002,0.0,0.040999999999999995
"Ferry, Washington",0.078,0.065,,0.142,0.0,
"Franklin, Washington",0.064,0.055,0.028999999999999998,0.073,0.034,0.026000000000000002
"Garfield, Washington",0.07,0.075,,,0.0,
"Grant, Washington",0.062,0.052000000000000005,0.0,0.134,0.02,0.052000000000000005
"Grays Harbor, Washington",0.071,0.066,0.066,0.132,0.022000000000000002,0.0
"Island, Washington",0.055999999999999994,0.055999999999999994,0.055999999999999994,0.08,0.038,0.0
"Jefferson, Washington",0.057,0.055,0.0,0.1,0.024,0.055
"King, Washington",0.042,0.037000000000000005,0.08199999999999999,0.106,0.037000000000000005,-0.044999999999999984
"Kitsap, Washington",0.046,0.043,0.069,0.048,0.025,-0.02600000000000001
"Kittitas, Washington",0.055999999999999994,0.051,0.047,0.0,0.031,0.003999999999999997
"Klickitat, Washington",0.064,0.052000000000000005,0.905,0.564,0.083,-0.853
"Lewis, Washington",0.071,0.07,0.054000000000000006,0.10300000000000001,0.18,0.016
"Lincoln, Washington",0.036000000000000004,0.028999999999999998,0.327,0.0,0.444,-0.29800000000000004
"Mason, Washington",0.069,0.063,0.11599999999999999,0.121,0.0,-0.05299999999999999
"Okanogan, Washington",0.057,0.040999999999999995,0.516,0.086,0.45799999999999996,-0.47500000000000003
"Pacific, Washington",0.063,0.06,0.0,0.15,0.0,0.06
"Pend Oreille, Washington",0.073,0.068,,0.11800000000000001,0.0,
"Pierce, Washington",0.053,0.051,0.076,0.054000000000000006,0.04,-0.025
"San Juan, Washington",0.024,0.025,0.0,0.0,0.01,0.025
"Skagit, Washington",0.055,0.051,0.036000000000000004,0.10800000000000001,0.046,0.014999999999999993
"Skamania, Washington",0.043,0.038,,0.349,0.0,
"Snohomish, Washington",0.040999999999999995,0.039,0.045,0.084,0.039,-0.005999999999999998
"Spokane, Washington",0.055999999999999994,0.053,0.09,0.134,0.045,-0.037
"Stevens, Washington",0.053,0.049,0.355,0.079,0.0,-0.306
"Thurston, Washington",0.064,0.059000000000000004,0.084,0.111,0.062,-0.025
"Wahkiakum, Washington",0.075,0.055,0.0,0.0,,0.055
"Walla Walla, Washington",0.047,0.040999999999999995,0.024,0.028999999999999998,0.075,0.016999999999999994
"Whatcom, Washington",0.057,0.055999999999999994,0.114,0.08900000000000001,0.040999999999999995,-0.05800000000000001
"Whitman, Washington",0.081,0.078,0.253,0.0,0.065,-0.175
"Yakima, Washington",0.064,0.059000000000000004,0.07,0.183,0.032,-0.011000000000000003
"Barbour, West Virginia",0.076,0.076,0.24600000000000002,0.0,0.0,-0.17000000000000004
"Berkeley, West Virginia",0.06,0.059000000000000004,0.077,0.0,0.0,-0.017999999999999995
"Boone, West Virginia",0.106,0.09699999999999999,0.855,,0.0,-0.758
"Braxton, West Virginia",0.14400000000000002,0.145,,,,
"Brooke, West Virginia",0.038,0.039,0.0,0.0,0.0,0.039
"Cabell, West Virginia",0.054000000000000006,0.054000000000000006,0.053,0.0,0.065,0.0010000000000000078
"Calhoun, West Virginia",0.14,0.139,1.0,,,-0.861
"Clay, West Virginia",0.079,0.08,,,,
"Doddridge, West Virginia",0.039,0.04,,0.0,0.0,
"Fayette, West Virginia",0.076,0.071,0.204,0.0,,-0.133
"Gilmer, West Virginia",0.10800000000000001,0.099,0.473,,0.0,-0.374
"Grant, West Virginia",0.068,0.071,0.0,,0.0,0.071
"Greenbrier, West Virginia",0.057,0.059000000000000004,0.022000000000000002,,0.0,0.037000000000000005
"Hampshire, West Virginia",0.053,0.053,0.0,,0.0,0.053
"Hancock, West Virginia",0.075,0.07,0.151,1.0,0.069,-0.08099999999999999
"Hardy, West Virginia",0.032,0.035,0.0,0.0,0.0,0.035
"Harrison, West Virginia",0.059000000000000004,0.055999999999999994,0.10800000000000001,,0.0,-0.05200000000000002
"Jackson, West Virginia",0.04,0.040999999999999995,0.0,0.0,0.0,0.040999999999999995
"Jefferson, West Virginia",0.06,0.055999999999999994,0.11699999999999999,0.0,0.035,-0.061
"Kanawha, West Virginia",0.059000000000000004,0.057999999999999996,0.083,0.092,0.003,-0.02500000000000001
"Lewis, West Virginia",0.068,0.07,,0.0,0.0,
"Lincoln, West Virginia",0.054000000000000006,0.051,0.0,,0.0,0.051
"Logan, West Virginia",0.14400000000000002,0.142,0.349,,0.0,-0.207
"McDowell, West Virginia",0.125,0.12,0.147,1.0,,-0.026999999999999996
"Marion, West Virginia",0.06,0.057999999999999996,0.151,0.0,0.015,-0.093
"Marshall, West Virginia",0.043,0.034,0.638,0.0,0.0,-0.604
"Mason, West Virginia",0.037000000000000005,0.038,,,0.0,
"Mercer, West Virginia",0.073,0.067,0.132,0.792,0.0,-0.065
"Mineral, West Virginia",0.055999999999999994,0.057,0.06,,0.0,-0.0029999999999999957
"Mingo, West Virginia",0.14300000000000002,0.13699999999999998,0.022000000000000002,,,0.11499999999999998
"Monongalia, West Virginia",0.064,0.06,0.11599999999999999,0.0,0.10300000000000001,-0.055999999999999994
